family,context,strategy,eps,seed,rule_id,phase,action,transforms,msg,rule_text
SQLi,login,CG-Static,0.3,6,12718,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQL Injection COMMENT-BREAKOUT: quote followed by immediate comment or statement terminator,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx ['\""]\s*(;|--|#|/\*)"" ""id:12718,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQL Injection COMMENT-BREAKOUT: quote followed by immediate comment or statement terminator'"""
SQLi,filter,CG-Static,0.3,6,150000,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQL Injection Disguised Tautology Detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx select\s+case\s+when\b.+?\bend\b\s*\)\s*[=!<>]{1,2}\s*\d+"" ""id:150000,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQL Injection Disguised Tautology Detected'"""
SQLi,product,CG-Static,0.2,3,150000,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi Disguised Tautology - SELECT CASE WHEN ... END comparison,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx select\s+case\s+when\b.+?\bend\b\s*\)\s*[=!<>]{1,2}\s*\d+"" ""id:150000,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQLi Disguised Tautology - SELECT CASE WHEN ... END comparison'"""
SQLi,search,CG-Static,0.2,3,100001,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQL Injection Disguised Tautology - SELECT CASE WHEN ... END comparison,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx select\s+case\s+when\b.+?\bend\b\s*\)\s*[=!<>]{1,2}\s*\d+"" ""id:100001,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQL Injection Disguised Tautology - SELECT CASE WHEN ... END comparison'"""
SQLi,login,CG-Static,0.2,3,100100,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQL Injection COMMENT-BREAKOUT: quote followed by comment or terminator,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx ['\""]\s*([;#]|--)"" ""id:100100,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQL Injection COMMENT-BREAKOUT: quote followed by comment or terminator'"""
SQLi,filter,CG-Static,0.2,3,150000,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQL Injection Disguised Tautology - SELECT CASE WHEN structure,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx select\s+case\s+when\b.+?\bend\b\s*\)\s*[=!<>]{1,2}\s*\d+"" ""id:150000,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQL Injection Disguised Tautology - SELECT CASE WHEN structure'"""
SQLi,product,CG-Static,0.3,9,150000,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQL Injection Disguised Tautology - SELECT CASE WHEN structure,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx select\s+case\s+when\b.+?\bend\b\s*\)\s*[=!<>]{1,2}\s*\d+"" ""id:150000,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQL Injection Disguised Tautology - SELECT CASE WHEN structure'"""
SQLi,search,CG-Static,0.3,9,100001,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi Disguised Tautology: select case when ... end compared to number,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx select\s+case\s+when\b.+?\bend\b\s*\)\s*[=!<>]{1,2}\s*\d+"" ""id:100001,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQLi Disguised Tautology: select case when ... end compared to number'"""
SQLi,login,CG-Static,0.3,9,100001,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQL Injection COMMENT-BREAKOUT detected: quote followed by comment or statement terminator,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx ['\""](?:--|#|;|/\*)"" ""id:100001,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQL Injection COMMENT-BREAKOUT detected: quote followed by comment or statement terminator'"""
SQLi,login,CG-Static,0.3,9,100018,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQL Injection COMMENT-BREAKOUT: quote or number followed by comment or terminator,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (?:'|\d) *(?:--|#|;|/\*)"" ""id:100018,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQL Injection COMMENT-BREAKOUT: quote or number followed by comment or terminator'"""
SQLi,filter,CG-Static,0.3,9,100001,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi Disguised Tautology - SELECT CASE WHEN structure,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx select\s+case\s+when\b.+?\bend\b\s*\)\s*[=!<>]{1,2}\s*\d+"" ""id:100001,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQLi Disguised Tautology - SELECT CASE WHEN structure'"""
SQLi,product,CG-Static,0.1,3,100001,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi Disguised Tautology - CASE expression comparison,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx select\s+case\s+when\b.+?\bend\b\s*\)\s*[=!<>]{1,2}\s*\d+"" ""id:100001,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQLi Disguised Tautology - CASE expression comparison'"""
SQLi,search,CG-Static,0.1,3,100001,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQL Injection Disguised Tautology Detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx select\s+case\s+when\b.+?\bend\b\s*\)?\s*(=|!=|<>|>=|<=|<|>)\s*\d+"" ""id:100001,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQL Injection Disguised Tautology Detected'"""
SQLi,login,CG-Static,0.1,3,100019,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQL Injection COMMENT-BREAKOUT detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx ['\""][;#-]{1,2}|['\""][ ]*;|['\""][ ]*--|['\""][ ]*#"" ""id:100019,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQL Injection COMMENT-BREAKOUT detected'"""
SQLi,filter,CG-Static,0.1,3,100100,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi DISGUISED-TAUTOLOGY: select case when ... end <op> number,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx select\s+case\s+when\b.+?\bend\b\s*\)\s*[=!<>]{1,2}\s*\d+"" ""id:100100,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQLi DISGUISED-TAUTOLOGY: select case when ... end <op> number'"""
SQLi,product,CG-Static,0.1,8,100001,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi disguised tautology via select case when expression,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx select\s+case\s+when\b.+?\bend\b\s*\)\s*[=!<>]{1,2}\s*\d+"" ""id:100001,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQLi disguised tautology via select case when expression'"""
SQLi,search,CG-Static,0.1,8,100100,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi disguised tautology: select case when ... end <op> number,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx select\s+case\s+when\b.+?\bend\b\s*\)\s*[=!<>]{1,2}\s*\d+"" ""id:100100,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQLi disguised tautology: select case when ... end <op> number'"""
SQLi,login,CG-Static,0.1,8,101300,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQL Injection COMMENT-BREAKOUT detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (?:'|\"")\s*[\;\-\#\/]{2,}|(?:'|\"")\s*;|(?:'|\"")\s*\/\*|(?:\d)(?:--|#|\/\*|;)"" ""id:101300,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQL Injection COMMENT-BREAKOUT detected'"""
SQLi,filter,CG-Static,0.1,8,100100,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi: disguised tautology with select case when end comparison,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx select\s+case\s+when\b.+?\bend\b\s*\)?\s*(=|!=|<>|>=|<=|<|>)\s*\d+"" ""id:100100,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQLi: disguised tautology with select case when end comparison'"""
SQLi,product,CG-Static,0.2,9,150000,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQL Injection Disguised Tautology - CASE expression comparison,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx select\s+case\s+when\b.+?\bend\b\s*\)\s*(=|!=|<>|>=|<=|<|>)\s*\d+"" ""id:150000,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQL Injection Disguised Tautology - CASE expression comparison'"""
SQLi,search,CG-Static,0.2,9,100001,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi Disguised Tautology: select case when ... end compared to number,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx select\s+case\s+when\b.+?\bend\b\s*\)\s*[=!<>]{1,2}\s*\d+"" ""id:100001,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQLi Disguised Tautology: select case when ... end compared to number'"""
SQLi,login,CG-Static,0.2,9,105000,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQL Injection COMMENT-BREAKOUT: quote followed by comment or statement terminator,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx ' *(;|--|#|/\*)"" ""id:105000,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQL Injection COMMENT-BREAKOUT: quote followed by comment or statement terminator'"""
SQLi,filter,CG-Static,0.2,9,100001,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi Disguised Tautology: SELECT CASE WHEN ... END comparison,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx select\s+case\s+when\b.+?\bend\b\s*\)\s*[=!<>]{1,2}\s*\d+"" ""id:100001,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQLi Disguised Tautology: SELECT CASE WHEN ... END comparison'"""
SQLi,product,CG-Static,0.3,10,100001,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi Disguised Tautology via SELECT CASE WHEN structure,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx select\s+case\s+when\b.+?\bend\b\s*\)\s*(=|!=|<>|>=|<=|<|>)\s*\d+"" ""id:100001,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQLi Disguised Tautology via SELECT CASE WHEN structure'"""
SQLi,search,CG-Static,0.3,10,150000,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi Disguised Tautology - CASE WHEN expression compared to number,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx select\s+case\s+when\b.+?\bend\b\s*\)\s*[=!<>]{1,2}\s*\d+"" ""id:150000,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQLi Disguised Tautology - CASE WHEN expression compared to number'"""
SQLi,login,CG-Static,0.3,10,100001,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQL Injection - comment or terminator breakout detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx (?:'|\d)(?:;|--|#|/\*)"" ""id:100001,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQL Injection - comment or terminator breakout detected'"""
SQLi,login,CG-Static,0.3,10,150001,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi COMMENT-BREAKOUT: quote followed by comment or statement terminator,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx '(\s*;|--|#|/\*)"" ""id:150001,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQLi COMMENT-BREAKOUT: quote followed by comment or statement terminator'"""
SQLi,filter,CG-Static,0.3,10,100001,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi Disguised Tautology - SELECT CASE WHEN ... END comparison,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx select\s+case\s+when\b.+?\bend\b\s*\)\s*[=!<>]{1,2}\s*\d+"" ""id:100001,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQLi Disguised Tautology - SELECT CASE WHEN ... END comparison'"""
SQLi,product,CG-Static,0.4,3,100001,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQL Injection Disguised Tautology: SELECT CASE WHEN ... END comparison,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx select\s+case\s+when\b.+?\bend\b\s*\)\s*[=!<>]{1,2}\s*\d+"" ""id:100001,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQL Injection Disguised Tautology: SELECT CASE WHEN ... END comparison'"""
SQLi,search,CG-Static,0.4,3,150000,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQL Injection Disguised Tautology - CASE WHEN structure,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx select\s+case\s+when\b.+?\bend\b\s*\)\s*[=!<>]{1,2}\s*\d+"" ""id:150000,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQL Injection Disguised Tautology - CASE WHEN structure'"""
SQLi,login,CG-Static,0.4,3,100001,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQL Injection COMMENT-BREAKOUT: quote followed by comment or statement terminator,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx '(\s*;|--|#|/\*)"" ""id:100001,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQL Injection COMMENT-BREAKOUT: quote followed by comment or statement terminator'"""
SQLi,filter,CG-Static,0.4,3,150000,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi DISGUISED-TAUTOLOGY: select case when ... end compared to number,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx select\s+case\s+when\b.+?\bend\b\s*\)\s*[=!<>]{1,2}\s*\d+"" ""id:150000,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQLi DISGUISED-TAUTOLOGY: select case when ... end compared to number'"""
SQLi,product,CG-Static,0.2,6,100001,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,Disguised tautology SQL injection attempt detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx select\s+case\s+when\b.+?\bend\b\s*\)\s*[=!<>]{1,2}\s*\d+"" ""id:100001,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'Disguised tautology SQL injection attempt detected'"""
SQLi,search,CG-Static,0.2,6,100001,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQL Injection Disguised Tautology: select case when ... end comparison,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx select\s+case\s+when\b.+?\bend\b\s*\)\s*(=|!=|<>|>=|<=|<|>)\s*\d+"" ""id:100001,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQL Injection Disguised Tautology: select case when ... end comparison'"""
SQLi,login,CG-Static,0.2,6,150001,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQL Injection - comment breakout after quote,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx ' *(;|--|#|/\\*)"" ""id:150001,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQL Injection - comment breakout after quote'"""
SQLi,filter,CG-Static,0.2,6,100001,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi Disguised Tautology: select case when ... end compared to number,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx select\s+case\s+when\b.+?\bend\b\s*\)\s*[=!<>]{1,2}\s*\d+"" ""id:100001,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQLi Disguised Tautology: select case when ... end compared to number'"""
SQLi,product,CG-Static,0.4,8,150000,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi Disguised Tautology: select case when ... end compared to number,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx select\s+case\s+when\b.+?\bend\b\s*\)\s*[=!<>]{1,2}\s*\d+"" ""id:150000,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQLi Disguised Tautology: select case when ... end compared to number'"""
SQLi,search,CG-Static,0.4,8,100002,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQL Injection DISGUISED-TAUTOLOGY detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx \\(select +case +when +.+? +end\\) *(=|!=|<>|>=|<=|<|>) *\\d+"" ""id:100002,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQL Injection DISGUISED-TAUTOLOGY detected'"""
SQLi,search,CG-Static,0.4,8,100100,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi Disguised Tautology - select case when ... end comparison,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx select\s+case\s+when\b.+?\bend\b\s*\)\s*(=|!=|<>|>=|<=|<|>)\s*\d+"" ""id:100100,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQLi Disguised Tautology - select case when ... end comparison'"""
SQLi,login,CG-Static,0.4,8,100001,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQL Injection COMMENT-BREAKOUT: quote or number followed by comment or terminator,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx ['\""][\s]*[;#-]"" ""id:100001,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQL Injection COMMENT-BREAKOUT: quote or number followed by comment or terminator'"""
SQLi,filter,CG-Static,0.4,8,150000,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi disguised tautology with select case when ... end comparison,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx select\s+case\s+when\b.+?\bend\b\s*\)?\s*[=!<>]{1,2}\s*\d+"" ""id:150000,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQLi disguised tautology with select case when ... end comparison'"""
SQLi,product,CG-Static,0.4,6,150000,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi Disguised Tautology - SELECT CASE WHEN ... END comparison,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx select\s+case\s+when\b.+?\bend\b\s*\)\s*[=!<>]{1,2}\s*\d+"" ""id:150000,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQLi Disguised Tautology - SELECT CASE WHEN ... END comparison'"""
SQLi,search,CG-Static,0.4,6,100001,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQL Injection Disguised Tautology Detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx select\s+case\s+when\b.+?\bend\b\s*\)\s*[=!<>]{1,2}\s*\d+"" ""id:100001,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQL Injection Disguised Tautology Detected'"""
SQLi,login,CG-Static,0.4,6,100001,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQL Injection - comment breakout after quote,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx ' *([;#-]{1,2}|/\*)"" ""id:100001,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQL Injection - comment breakout after quote'"""
SQLi,filter,CG-Static,0.4,6,100001,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi Disguised Tautology - SELECT CASE WHEN ... END comparison,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx select\s+case\s+when\b.+?\bend\b\s*\)?\s*[=!<>]{1,2}\s*\d+"" ""id:100001,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQLi Disguised Tautology - SELECT CASE WHEN ... END comparison'"""
SQLi,product,CG-Static,0.2,5,150000,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi Disguised Tautology Detected,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx select\s+case\s+when\b.+?\bend\b\s*\)?\s*(=|!=|<>|>=|<=|<|>)\s*\d+"" ""id:150000,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQLi Disguised Tautology Detected'"""
SQLi,search,CG-Static,0.2,5,150000,phase:2,deny,t:urlDecodeUni|t:replaceComments|t:compressWhitespace|t:lowercase,SQLi Disguised Tautology - SELECT CASE WHEN structure,"SecRule ARGS|REQUEST_URI|QUERY_STRING ""@rx select\s+case\s+when\b.+?\bend\b\s*\)\s*(=|!=|<>|>=|<=|<|>)\s*\d+"" ""id:150000,t:urlDecodeUni,t:replaceComments,t:compressWhitespace,t:lowercase,phase:2,deny,log,msg:'SQLi Disguised Tautology - SELECT CASE WHEN structure'"""
